,r4,r5,v_sum,r0,r1,r2,r3,f,Csat
142.1048475,2.08322288166e-10,0.025864656482,-0.00342280462622,4.93835488097e-209,1.25586665384e-207,1.73086757493e-207,4.53800036456e-206,0.0,0.787145857113
142.63116175,2.07478931091e-10,0.0250949172784,-0.00332094103016,3.35779822407e-210,8.39520800763e-209,1.15710629943e-208,3.08558010131e-207,0.0,0.77596704897
143.157476,2.06644146404e-10,0.0248259409206,-0.0032853459885,2.27212384264e-211,5.58461258789e-210,7.69591861469e-210,2.08792179984e-208,0.0,0.763739331169
143.68379025,2.05818543153e-10,0.0242513013771,-0.00320930094615,1.51804170719e-212,3.66854277859e-211,5.05330698982e-211,1.39497342168e-209,0.0,0.752513273432
144.2101045,2.0500210275e-10,0.023618982688,-0.0031256229222,1.00945596017e-213,2.39901771456e-212,3.30393734291e-212,9.27618936376e-211,0.0,0.741744082963
144.73641875,2.04193931202e-10,0.0232907185227,-0.00308218201631,6.68645051526e-215,1.56268884642e-213,2.15180452239e-213,6.14437712533e-212,0.0,0.730409442558
145.262733,2.03394330852e-10,0.0227832422038,-0.00301502503314,4.41141278451e-216,1.01400460422e-214,1.396035588e-214,4.05377766912e-213,0.0,0.719754759914
145.78904725,2.02603492842e-10,0.0221372647727,-0.00292953947673,2.89911896903e-217,6.55568513229e-216,9.02398987313e-216,2.66408615622e-214,0.0,0.709764634422
146.3153615,2.01820801328e-10,0.021685267981,-0.00286972438822,1.93595069778e-218,4.30706402422e-217,5.92991588394e-217,1.77900234678e-215,0.0,0.699535236172
146.84167575,2.01045843938e-10,0.0213504875555,-0.00282542115169,1.28458467173e-219,2.81185677444e-218,3.87058878708e-218,1.18044284221e-216,0.0,0.689184597394
147.36799,2.00279090826e-10,0.0207689753197,-0.00274846661019,8.43915586043e-221,1.81789412708e-219,2.501723153e-219,7.75498987504e-218,0.0,0.679734746463
147.89430425,1.99520120053e-10,0.0203072207601,-0.00268736022546,5.50057094339e-222,1.16620682592e-220,1.60455238843e-220,5.05463729421e-219,0.0,0.670228487138
148.4206185,1.98768860738e-10,0.0198230365529,-0.00262328560868,3.55700242703e-223,7.42371264062e-222,1.0211916862e-221,3.26863471012e-220,0.0,0.661027144053
148.94693275,1.98024958274e-10,0.019436409688,-0.0025721212629,2.28552038448e-224,4.69603486875e-223,6.45862139214e-223,2.1002322623e-221,0.0,0.651780554898
149.473247,1.97288452374e-10,0.0189850999521,-0.00251239709606,1.45846925897e-225,2.95066144539e-224,4.05738057776e-224,1.34023052693e-222,0.0,0.642928159944
149.99956125,1.96559689693e-10,0.0183374096819,-0.00242668487074,9.03548514551e-227,1.80049922364e-225,2.47542962309e-225,8.30297446112e-224,0.0,0.634913570951
150.5258755,1.95837075638e-10,0.0183131217298,-0.00242347071967,5.57955707156e-228,1.09490627578e-226,1.50518467658e-226,5.12721996579e-225,0.0,0.625324367238
151.05218975,1.95121803018e-10,0.0177470289552,-0.00234855671573,3.49170026757e-229,6.74900560509e-228,9.27689112689e-228,3.20862661407e-226,0.0,0.617406156734
151.578504,1.94413887116e-10,0.0171235950473,-0.00226605446111,2.17555529074e-230,4.14380325552e-229,5.69449031962e-229,1.99918207943e-227,0.0,0.609971142591
152.10481825,1.93712460778e-10,0.016820300725,-0.00222591794454,1.35089655745e-231,2.5356599868e-230,3.48407656482e-230,1.24137878662e-228,0.0,0.601870910008
152.6311325,1.93017559653e-10,0.0164613978359,-0.00217842245681,8.35912274255e-233,1.54640813941e-231,2.12452214071e-231,7.68144502506e-230,0.0,0.594101144892
153.15744675,1.92329445272e-10,0.0159482527813,-0.00211051530032,5.15398619374e-234,9.39993865397e-233,1.2912169565e-232,4.73615028763e-231,0.0,0.587007510931
153.683761,1.91647608659e-10,0.0156093449867,-0.00206566586754,3.1686024562e-235,5.69804230306e-234,7.82613167047e-234,2.91172247277e-232,0.0,0.579636894351
154.21007525,1.90972119822e-10,0.0152006687141,-0.00201158360884,1.9452466526e-236,3.44957870963e-235,4.73783586885e-235,1.7875446567e-233,0.0,0.572667742593
154.7363895,1.90302807494e-10,0.0148254048053,-0.0019619229822,1.19251395192e-237,2.08585274227e-236,2.86464877692e-236,1.09583632419e-234,0.0,0.565810295336
155.26270375,1.89639666318e-10,0.0144131366658,-0.00190736539305,7.30644435494e-239,1.26081497499e-237,1.73150688943e-237,6.71410771072e-236,0.0,0.559273371365
155.789018,1.88982540897e-10,0.0140289082037,-0.00185651844039,4.47652826204e-240,7.6225540209e-239,1.04681254265e-238,4.11361415242e-237,0.0,0.552868203034
156.31533225,1.88331442302e-10,0.0136013862632,-0.00179994223635,2.78471469055e-241,4.67996801371e-240,6.42605206718e-240,2.55895664758e-238,0.0,0.546812478733
156.8416465,1.8768629226e-10,0.013169060302,-0.00174273029123,1.72274360747e-242,2.8585103268e-241,3.92411818546e-241,1.58308002561e-239,0.0,0.541006385881
157.36796075,1.8704691362e-10,0.0127761361435,-0.0016907325918,1.0612113264e-243,1.73890384612e-242,2.38674222736e-242,9.75178456874e-241,0.0,0.535306901015
157.894275,1.86413486616e-10,0.0122649769609,-0.00162308823608,6.40071954974e-245,1.03613929926e-243,1.42206511948e-243,5.8818103937e-242,0.0,0.530217830184
158.42058925,1.85785834932e-10,0.0117932125939,-0.00156065720142,3.84515440219e-246,6.15101432211e-245,8.44153506096e-245,3.53342603724e-243,0.0,0.525282244273
158.9469035,1.85163586262e-10,0.011449120863,-0.00151512175136,2.29006295947e-247,3.62122034928e-246,4.96872797095e-246,2.10440654303e-244,0.0,0.520176143482
159.47321775,1.84546625023e-10,0.0111240448617,-0.00147210275179,1.53255774991e-248,2.39599081626e-247,3.28895222321e-247,1.4083126148e-245,0.0,0.515194445618
159.999532,1.83934814393e-10,0.0108266674909,-0.00143274925618,1.03275238007e-249,1.59662869017e-248,2.19204469549e-248,9.49026686924e-247,0.0,0.51029581691
160.52584625,1.83328466018e-10,0.0103576503974,-0.00137068178252,6.8978703095e-251,1.054920588e-249,1.44793122758e-249,6.33865690265e-248,0.0,0.506155092158
161.0521605,1.82726920726e-10,0.0101499905317,-0.00134320107144,4.58674155163e-252,6.93990193303e-251,9.52412775456e-251,4.21489237615e-249,0.0,0.50136621943
161.57847475,1.82130395605e-10,0.00981645956918,-0.00129906318284,3.03357372294e-253,4.54194278202e-252,6.23264647241e-252,2.78764055171e-250,0.0,0.497130734878
162.104789,1.81538489205e-10,0.00963423115457,-0.0012749479481,2.00100829556e-254,2.96502684223e-253,4.06846550812e-253,1.83878566176e-251,0.0,0.492546320486
162.63110325,1.80951424839e-10,0.00932428244681,-0.00123393082203,1.31706327307e-255,1.9322887852e-254,2.65067120256e-254,1.21028836616e-252,0.0,0.488512799675
163.1574175,1.80368988379e-10,0.00908261468966,-0.00120194966964,8.65978338528e-257,1.25795344692e-255,1.7254860575e-255,7.95773087956e-254,0.0,0.484407833455
163.68373175,1.79791269759e-10,0.00877260905283,-0.00116092500985,5.36378263693e-258,7.7167192723e-257,1.05796682701e-256,4.92893838064e-255,0.0,0.480681537669
164.210046,1.79218184119e-10,0.00847274578797,-0.00112124254295,3.27144492716e-259,4.66246105099e-258,6.39106697824e-258,3.00622742261e-256,0.0,0.477092241177
164.73636025,1.78649636021e-10,0.00818875363915,-0.00108366038346,1.97010681648e-260,2.78217686093e-259,3.81305556861e-259,1.81038937397e-257,0.0,0.473613216335
165.2626745,1.7808552013e-10,0.00792622658462,-0.00104891881165,1.17472364005e-261,1.64417270026e-260,2.25309400641e-260,1.07948826746e-258,0.0,0.470214474475
165.78898875,1.7752571741e-10,0.00769271347067,-0.00101801680564,6.93051921768e-263,9.61511507958e-262,1.31759641532e-261,6.36865891131e-260,0.0,0.466855162892
166.315303,1.76970271168e-10,0.00741393116094,-0.000981124091285,4.0748015052e-264,5.60567702844e-263,7.68043242392e-263,3.74445551447e-261,0.0,0.46379476409
166.84161725,1.76419105298e-10,0.00714456507081,-0.000945477474285,2.38849993092e-265,3.25893306704e-264,4.46470204281e-264,2.19486316598e-262,0.0,0.460856509882
167.3679315,1.75872172036e-10,0.00687204804994,-0.000909413878217,1.39903263078e-266,1.89369634712e-265,2.59429106239e-265,1.28561242467e-263,0.0,0.458082602359
167.89424575,1.75329354444e-10,0.00662926037755,-0.000877284521607,8.2066094611e-268,1.10225146662e-266,1.51004817705e-266,7.54129592791e-265,0.0,0.455349785221
168.42056,1.74790580833e-10,0.00639622910135,-0.000846446279696,4.92748802419e-269,6.56827082687e-268,8.99870297938e-268,4.52801434334e-266,0.0,0.452716633453
168.94687425,1.74255848371e-10,0.00614093900301,-0.000812662411969,2.95567380033e-270,3.91140685921e-269,5.35819302308e-269,2.71605598812e-267,0.0,0.450301753982
169.4731885,1.73725114503e-10,0.00588199843829,-0.000778395459022,1.75463468529e-271,2.30674336458e-270,3.15853484505e-270,1.61238565664e-268,0.0,0.448046995951
169.99950275,1.73198275663e-10,0.00564873483029,-0.000747526471433,1.03870226893e-272,1.35584304622e-271,1.85685251585e-271,9.54494204963e-270,0.0,0.445839141364
170.525817,1.72675363151e-10,0.0053777346005,-0.000711663600223,6.14407569579e-274,7.96811763592e-273,1.09126102412e-272,5.64597268975e-271,0.0,0.443915473909
171.05213125,1.72156251914e-10,0.00514325740072,-0.000680634011714,3.64597530391e-275,4.69904555109e-274,6.43598777896e-274,3.35039442887e-272,0.0,0.442001524007
171.5784455,1.71640960076e-10,0.00487775544032,-0.000645498755116,2.14932514312e-276,2.75365643605e-275,3.77109674856e-275,1.97507837574e-273,0.0,0.440349438688
172.10475975,1.7112919433e-10,0.00473147815347,-0.000626141120262,1.25441364729e-277,1.59789491974e-276,2.18801655984e-276,1.15271776145e-274,0.0,0.438360888235
172.631074,1.70621183848e-10,0.00445472662092,-0.000589517149215,7.19991095502e-279,9.12124817061e-278,1.24884461758e-277,6.61621089024e-276,0.0,0.436996733851
173.15738825,1.70116871341e-10,0.00418305924636,-0.000553565991262,4.0713463589e-280,5.13138693694e-279,7.02490791725e-279,3.74128045068e-277,0.0,0.435775381691
173.6837025,1.69616240646e-10,0.0038968275109,-0.000515687455607,2.23721713469e-281,2.80581578876e-280,3.84095348783e-280,2.05584491893e-278,0.0,0.434778696254
174.21001675,1.69119230323e-10,0.00361812917383,-0.00047880585378,1.16774596918e-282,1.45815012808e-281,1.9951846616e-281,1.07307626909e-279,0.0,0.433922570072
174.736331,1.68625820009e-10,0.00332722630218,-0.000440309162355,5.79273302545e-284,7.2034887524e-283,9.85382023522e-283,5.32311350536e-281,0.0,0.433290755636
175.26264525,1.68135872206e-10,0.00308220459901,-0.000407884164815,2.84135375657e-285,3.51978547324e-284,4.81491220501e-284,2.61100390442e-282,0.0,0.432632057469
175.7889595,1.6764940553e-10,0.00280712007618,-0.00037148079784,1.33084722043e-286,1.64282148501e-285,2.24711081587e-285,1.22295482524e-283,0.0,0.432262578224
176.31527375,1.67166326933e-10,0.00255716683375,-0.000338403184035,6.12956281868e-288,7.54238307381e-287,1.03157868525e-286,5.63263634364e-285,0.0,0.431949327191
176.841588,1.66686544795e-10,0.00233274701058,-0.000308704540531,2.64610591274e-289,3.24651273829e-288,4.43921301488e-288,2.43158488884e-286,0.0,0.431672257337
177.36790225,1.66209966317e-10,0.00213582648025,-0.000282645021611,1.18079965248e-290,1.44484940232e-289,1.97630869382e-289,1.08507168073e-287,0.0,0.431403018509
177.8942165,1.65736521241e-10,0.0019566081003,-0.000258928120409,5.3875245893e-292,6.57610377447e-291,8.99441721051e-291,4.95075548648e-289,0.0,0.431170042531
178.42053075,1.65266156541e-10,0.00178623935824,-0.000236382337862,2.37264166479e-293,2.88965454662e-292,3.95170348463e-292,2.18029050976e-290,0.0,0.431005640389
178.946845,1.64798815972e-10,0.00162746086951,-0.000215370353876,1.07117738519e-294,1.30189839261e-293,1.78051497175e-293,9.84336539555e-292,0.0,0.430889973126
179.47315925,1.64334409051e-10,0.00149822800249,-0.00019826829583,4.72474306633e-296,5.73159010961e-295,7.83815083074e-295,4.34170596018e-293,0.0,0.430719427346
179.9994735,1.63872877683e-10,0.00137985090935,-0.000182602838856,2.17089565371e-297,2.62894243714e-296,3.59512174285e-296,1.99490013769e-294,0.0,0.430571623934
180.52578775,1.63414210221e-10,0.00125539687207,-0.000166133188228,9.63234774638e-299,1.16461803428e-297,1.59271819765e-297,8.85144884892e-296,0.0,0.430532538932
181.052102,1.6295835368e-10,0.00114322829156,-0.000151289336053,4.24375725396e-300,5.123656961e-299,7.00685057096e-299,3.89971388386e-297,0.0,0.430505255431
181.57841625,1.62505250572e-10,0.00104629235631,-0.000138461299127,1.74948423889e-301,2.10943823278e-300,2.88443379115e-300,1.60765273885e-298,0.0,0.43046336596
182.1047305,1.62054826892e-10,0.000973977497244,-0.000128891497391,7.0642581064e-303,8.50727289572e-302,1.16335778674e-301,6.4915554163e-300,0.0,0.430339631944
182.63104475,1.61607070209e-10,0.000894936410943,-0.000118431578988,2.93805541876e-304,3.53421853107e-303,4.83312486299e-303,2.69986589811e-301,0.0,0.430301364756
183.157359,1.6116192077e-10,0.000831676368992,-0.000110060048342,8.22673665355e-306,9.88536033417e-305,1.3514561065e-304,7.55979127888e-303,0.0,0.430217938228
183.68367325,1.60719365671e-10,0.000764573156823,-0.000101179930972,2.3027710943e-307,2.76438065693e-306,3.77982855768e-306,2.11608436734e-304,0.0,0.430198291214
184.2099875,1.60279362363e-10,0.00070728144944,-9.35982211099e-05,6.4438025986e-309,7.72863346827e-308,1.05671071516e-307,5.9214005125e-306,0.0,0.4301602498
184.73630175,1.59841886038e-10,0.00065079674629,-8.61233063191e-05,1.8026513475e-310,2.16031263133e-309,2.95382490288e-309,1.65650956e-307,0.0,0.43015382078
185.262616,1.59406900528e-10,0.000601392478416,-7.95853823896e-05,5.04161009457e-312,6.03733811059e-311,8.25491735602e-311,4.63288440479e-309,0.0,0.430137809066
185.78893025,1.58974376641e-10,0.000555692935804,-7.35377240409e-05,1.40968912079e-313,1.68692582889e-312,2.30657945401e-312,1.29540496341e-310,0.0,0.430129064076
186.3152445,1.58544275384e-10,0.000519262668983,-6.87167172142e-05,3.940780421e-315,4.71271417444e-314,6.44384220822e-314,3.62129950975e-312,0.0,0.430087032802
186.84155875,1.58116583004e-10,0.000478846495171,-6.33682345639e-05,1.10141718463e-316,1.31637378362e-315,1.79993497625e-315,1.01212485164e-313,0.0,0.430095583743
187.367873,1.57691260727e-10,0.000448072532191,-5.92957558712e-05,3.07779182208e-318,3.67639484166e-317,5.02690895667e-317,2.82827625506e-315,0.0,0.430062855285
187.89418725,1.57268290052e-10,0.000416185226748,-5.50759427739e-05,-4.89223802512e-320,-5.84054762575e-319,-7.99170944774e-319,-4.49544204737e-317,0.0,0.430057553649
188.4205015,1.56847647704e-10,0.000386145011889,-5.11005647896e-05,7.75683063971e-322,9.28349348536e-321,1.27221903804e-320,7.14873464281e-319,0.0,0.430059509958
188.94681575,1.56429294743e-10,0.000366626438796,-4.85175704366e-05,-1.48219693752e-323,-1.48219693752e-322,-2.37151510004e-322,-1.13980944496e-320,0.0,0.43000338861
189.47313,1.56013221578e-10,0.0003418830067,-4.52431432903e-05,0.0,0.0,1.97626258336e-323,1.58101006669e-322,0.0,0.429998225245
189.99944425,1.55599372149e-10,0.000337604330404,-4.46769238202e-05,0.0,0.0,0.0,9.88131291682e-324,0.0,0.429854391198
190.5257585,1.5518777136e-10,0.000309569174408,-4.09668857128e-05,0.0,0.0,0.0,0.0,0.0,0.429893204874
191.05207275,1.54778403574e-10,0.000279727066171,-3.7017724208e-05,0.0,0.0,0.0,0.0,0.0,0.429965319908
191.578387,1.54371218469e-10,0.000267546071444,-3.54057497993e-05,0.0,0.0,0.0,0.0,0.0,0.429917703491
192.10470125,1.53966201178e-10,0.000253796960241,-3.35862583732e-05,0.0,0.0,0.0,0.0,0.0,0.429890010794
192.6310155,1.53563336374e-10,0.000238799309996,-3.16015412754e-05,0.0,0.0,0.0,0.0,0.0,0.429881010216
193.15732975,1.53162613085e-10,0.000220157583825,-2.91345846388e-05,0.0,0.0,0.0,0.0,0.0,0.429911777663
193.683644,1.52763994659e-10,0.000212418319932,-2.81104075946e-05,0.0,0.0,0.0,0.0,0.0,0.429863453245
194.20995825,1.52367462582e-10,0.000205713082437,-2.72230686465e-05,0.0,0.0,0.0,0.0,0.0,0.429810958746
194.7362725,1.51973015786e-10,0.000190229079569,-2.51739899734e-05,0.0,0.0,0.0,0.0,0.0,0.429837406125
195.26258675,1.51580637074e-10,0.000175016718779,-2.31608591105e-05,0.0,0.0,0.0,0.0,0.0,0.429872045231
195.788901,1.51190287164e-10,0.000172861393309,-2.28756337074e-05,0.0,0.0,0.0,0.0,0.0,0.429801425382
196.31521525,1.50801967416e-10,0.000160870015559,-2.12887522985e-05,0.0,0.0,0.0,0.0,0.0,0.429819325353
196.8415295,1.50415654521e-10,0.000153077974198,-2.02575909359e-05,0.0,0.0,0.0,0.0,0.0,0.429807179876
197.36784375,1.50031328813e-10,0.00014760021699,-1.95326908434e-05,0.0,0.0,0.0,0.0,0.0,0.429778735063
197.894158,1.4964898185e-10,0.000138083101954,-1.82732415002e-05,0.0,0.0,0.0,0.0,0.0,0.429790896823
198.42047225,1.49268595431e-10,0.000130182527722,-1.72277174172e-05,0.0,0.0,0.0,0.0,0.0,0.429794180744
198.9467865,1.48890143978e-10,0.000128347353055,-1.69848592354e-05,0.0,0.0,0.0,0.0,0.0,0.429745016763
199.47310075,1.4851362013e-10,0.000122178971052,-1.61685651677e-05,0.0,0.0,0.0,0.0,0.0,0.429738075564
199.999415,1.48139023156e-10,0.000107739154013,-1.42576690395e-05,0.0,0.0,0.0,0.0,0.0,0.429815724715
200.52572925,1.47766307668e-10,0.000111191669662,-1.4714558445e-05,0.0,0.0,0.0,0.0,0.0,0.429726933271
201.0520435,1.47395469093e-10,0.000109030589504,-1.44285714923e-05,0.0,0.0,0.0,0.0,0.0,0.429691395966
201.57835775,1.47026513171e-10,9.50633839145e-05,-1.25802184972e-05,0.0,0.0,0.0,0.0,0.0,0.429775149693
202.104672,1.46659399973e-10,9.61746209044e-05,-1.27272743082e-05,0.0,0.0,0.0,0.0,0.0,0.42971546423
202.63098625,1.46294128523e-10,8.96728110372e-05,-1.18668559943e-05,0.0,0.0,0.0,0.0,0.0,0.429732799572
203.1573005,1.45930681808e-10,8.50045184615e-05,-1.12490765688e-05,0.0,0.0,0.0,0.0,0.0,0.429735477104
203.68361475,1.45569043127e-10,8.21222067871e-05,-1.08676452938e-05,0.0,0.0,0.0,0.0,0.0,0.42972237125
204.209929,1.45209203668e-10,7.64139155431e-05,-1.01122374298e-05,0.0,0.0,0.0,0.0,0.0,0.429741085535
204.73624325,1.44851146064e-10,7.3040210067e-05,-9.66577745446e-06,0.0,0.0,0.0,0.0,0.0,0.42973848647
205.2625575,1.44494849857e-10,7.40155680985e-05,-9.79485169451e-06,0.0,0.0,0.0,0.0,0.0,0.429690813183
205.78887175,1.4414031095e-10,6.96275086201e-05,-9.21415697286e-06,0.0,0.0,0.0,0.0,0.0,0.429700802192
206.315186,1.43787511489e-10,6.81608582624e-05,-9.02006752912e-06,0.0,0.0,0.0,0.0,0.0,0.42968148342
206.84150025,1.43436440026e-10,6.58733567203e-05,-8.71735057455e-06,0.0,0.0,0.0,0.0,0.0,0.42967208314
207.3678145,1.43087088319e-10,6.08585325539e-05,-8.05371281824e-06,0.0,0.0,0.0,0.0,0.0,0.429694715219
207.89412875,1.427394417e-10,5.70547416847e-05,-7.55033740274e-06,0.0,0.0,0.0,0.0,0.0,0.429707108087
208.420443,1.42393481416e-10,5.70805342402e-05,-7.55375069885e-06,0.0,0.0,0.0,0.0,0.0,0.429677838668
208.94675725,1.42049201604e-10,5.31792284816e-05,-7.03747063005e-06,0.0,0.0,0.0,0.0,0.0,0.429694
209.4730715,1.41706587389e-10,5.08789943377e-05,-6.73306870319e-06,0.0,0.0,0.0,0.0,0.0,0.429694
209.99938575,1.41365626476e-10,4.87021387027e-05,-6.44499409657e-06,0.0,0.0,0.0,0.0,0.0,0.429694
210.5257,1.41026306703e-10,4.66407905716e-05,-6.17220519913e-06,0.0,0.0,0.0,0.0,0.0,0.429694
